Lat,Lon,water_depth
28.7577423427373,-82.7463375257528,-30.0240672976149
28.7577618525307,-82.7463394845582,-30.1539651270857
28.757768031617,-82.7463401467356,-30.0788541847215
28.7578062103113,-82.7463440891035,-30.0309524657399
28.7578128221534,-82.7463447391272,-30.1140667066219
28.7578192339249,-82.7463453950184,-30.1237528885643
28.7578195742773,-82.7463453853456,-30.2480373147297
28.7578192751995,-82.7463453938454,-30.1388248664876
28.7578320902701,-82.746346706056,-30.1550363115478
28.7578448541549,-82.7463480200009,-30.1524657533499
28.757844788026,-82.7463480218803,-30.1283178698909
28.7578512595172,-82.7463486764235,-30.1596980266639
28.7578511157049,-82.7463486805106,-30.1071829594609
28.7578764878626,-82.7463513141598,-30.0448451449658
28.757876586641,-82.7463513113524,-30.0809154679693
28.7578891619519,-82.7463526319097,-30.0091546443413
28.7579019352114,-82.7463539472764,-30.0095799885035
28.7579085983094,-82.746354597151,-30.1110594238159
28.7579214540991,-82.7463559106377,-30.1421678724451
28.7579280676878,-82.7463565624211,-30.2251455479773
28.7579340385963,-82.7463572326198,-30.0733887239808
28.7579343263491,-82.7463572244416,-30.178465802625
28.75794075323,-82.7463578818032,-30.1932134378285
28.7579595792188,-82.7463598676777,-30.0712776512846
28.7579789359327,-82.7463618398547,-30.1429075997171
28.757978655722,-82.7463618478186,-30.040584588957
28.7579918691003,-82.7463631546468,-30.2010047755355
28.7579915535366,-82.7463631636155,-30.0857720715689
28.7580039639291,-82.7463644938347,-29.9532097937576
28.7580171532791,-82.7463658028907,-30.104290902
28.7580360600771,-82.7463677926442,-30.0108944284157
28.7580425685969,-82.7463684503027,-30.055370633165
28.7580487699914,-82.7463691170193,-29.9873198349372
28.7580491441223,-82.7463691063857,-30.1239392416769
28.7580554727951,-82.746369769692,-30.1023377329893
28.7580940694603,-82.7463737363253,-30.2002209473309
28.7581064385172,-82.746375074464,-30.0513135042367
28.7581126163573,-82.746375744095,-29.9743475477346
28.7581127994685,-82.7463757388905,-30.0412133569792
28.7581256738307,-82.7463770638548,-30.0773448498097
28.7581259298686,-82.7463770565776,-30.1708409022051
28.7581447712709,-82.7463790595064,-30.0524415893077
28.7581510802536,-82.7463797268918,-30.0232123368494
28.7581513920381,-82.74637971803,-30.1370651616534
28.7581828661066,-82.7463830609411,-29.9645973508032
28.7581959384183,-82.7463843862948,-30.0716574720257
28.7582016193496,-82.7463850737,-29.8128433738482
28.7582080247372,-82.7463857407984,-29.8185449771895
28.7582147415802,-82.7463863993313,-29.937948614428
28.7582209027854,-82.7463870739464,-29.8544218325454
28.7582268688019,-82.746387754402,-29.6995880224483
28.7582339462182,-82.7463884035632,-29.9505681062544
28.7582397263323,-82.7463890898952,-29.7277873445625
28.7582461383858,-82.7463897585659,-29.7357380085032
28.758265085975,-82.7463917744798,-29.6543749338766
28.7582847157493,-82.746393773922,-29.8214939352051
28.7582971705374,-82.7463951265632,-29.7016919817225
28.7583165128249,-82.746397138842,-29.7637082984747
28.7583227194917,-82.7463978171412,-29.696283424863
28.7583417393562,-82.746399842408,-29.6405320435156
28.758348238927,-82.746400513715,-29.6799396821593
28.7583868160387,-82.7464045606725,-29.7622387984127
28.7584062139116,-82.7464065856029,-29.8432291634008
28.7584188811083,-82.7464079449319,-29.8001669791043
28.7584186327689,-82.7464079519907,-29.7094818968627
28.758425072573,-82.7464086291706,-29.7266862857789
28.7584253042895,-82.7464086225844,-29.8113013227496
28.7584254676649,-82.7464086179405,-29.8709604646685
28.7584313879989,-82.7464090423546,-29.7056794054146
28.7584313985444,-82.7464090420549,-29.7095302637572
28.7584376214937,-82.7464097434237,-29.6470160525019
28.758444099433,-82.7464104379151,-29.6775839298817
28.7584573530649,-82.7464118195355,-29.847354574998
28.75849534476,-82.7464160233304,-29.709843225371
28.7584958567014,-82.7464160087787,-29.896786963088
28.758501561314,-82.746416728473,-29.6446830605018
28.7585147139258,-82.7464181193391,-29.7770106163647
28.7585399431987,-82.7464209355764,-29.6487544149796
28.7585786457529,-82.7464251452555,-29.7692164335611
28.7585853452573,-82.7464258408063,-29.8803806279404
28.7585976858962,-82.7464272633093,-29.7150995687657
28.758636366797,-82.7464314902827,-29.8257943197565
28.7586434338532,-82.7464321781802,-30.0705820182619
28.7586435749959,-82.7464321741684,-30.1221226346439
28.7586629913959,-82.74643429027,-30.2045654289858
28.7586693134564,-82.7464350004454,-30.1772011471078
28.7586753467609,-82.7464357190959,-30.0443671614076
28.7586881218466,-82.7464371370474,-30.0373354684713
28.7586945829502,-82.7464378443202,-30.0606440439845
28.7586948013354,-82.7464378381127,-30.1403910952323
28.7586946916656,-82.74643784123,-30.1003433065324
28.7587011771729,-82.7464385480633,-30.1325385876441
28.7587198746576,-82.7464406916304,-29.9518028831001
28.7587201489568,-82.7464406838335,-30.051967876633
28.758720213075,-82.746440682011,-30.0753817212696
28.7587266539112,-82.7464413910975,-30.0911678221222
28.7587328245293,-82.7464421081023,-30.0082555843919
28.7587519188523,-82.746444243818,-29.9724256734092
28.7587585807011,-82.7464449477756,-30.0688024010531
28.7587712833295,-82.7464463737359,-30.0353908347986
28.7588225244991,-82.7464520746652,-30.0553592494754
28.7588224576696,-82.7464520765648,-30.0309553060559
28.7588284070224,-82.7464528030089,-29.8669175605826
28.7588353475719,-82.7464535014692,-30.0647879488042
28.7588670488249,-82.7464570816551,-29.9579269854855
28.7588798239583,-82.7464585121914,-29.949609302176
28.7589120940191,-82.7464620815875,-30.0501754564226
28.7589631504999,-82.7464678160976,-29.9994869509184
28.7589695814857,-82.7464685320436,-30.0109499049303
28.7589889572395,-82.7464706777391,-30.0765354139606
28.7589953550543,-82.7464713950247,-30.0758312488779
28.759014869968,-82.7464735382804,-30.1910084729504
28.759040538622,-82.7464764070313,-30.216186286683
28.7590655771034,-82.7464792947523,-30.0110722447224
28.7590846589044,-82.7464814524944,-29.9677582680837
28.7590915550236,-82.7464821566091,-30.1488567243369
28.7590974443936,-82.7464828893785,-29.9623141473337
28.7591168609232,-82.7464850380551,-30.0414537672879
28.7591230589653,-82.7464857621728,-29.967597519287
28.7591551054694,-82.7464893530041,-29.9839426845386
28.7591743599733,-82.7464915068428,-30.0033961340438
28.7591808260468,-82.7464922234242,-30.0273647754123
28.7591870659951,-82.7464929464259,-29.9687554796452
28.7591938961994,-82.7464936523797,-30.1263561604741
28.7591996162787,-82.7464943901347,-29.8778996907603
28.7592129378054,-82.7464958119826,-30.068341492999
28.759225199667,-82.746497263994,-29.8714683163389
28.7592315218613,-82.7464979846559,-29.8425235750531
28.7592377978629,-82.7464987064648,-29.7970572716062
28.7592573833085,-82.7465008500077,-29.937592973988
28.7592569889827,-82.746500861216,-29.7935976160891
28.7592762550494,-82.7465030135778,-29.817153716298
28.7592765072982,-82.746503006408,-29.9092670444415
28.759288585221,-82.7465044628346,-29.6452094061191
28.759288672101,-82.7465044603651,-29.6769352438424
28.7592954060047,-82.7465051687398,-29.7986789851299
28.7592953984979,-82.7465051689531,-29.7959377202526
28.7593079276991,-82.7465066121953,-29.6966803172707
28.7593148850214,-82.7465073140282,-29.9000147420224
28.7593207284334,-82.746508047453,-29.696586428593
28.7593269293696,-82.7465087706437,-29.6237174342635
28.7593337044416,-82.7465094773065,-29.76085607358
28.7593336583214,-82.7465094786174,-29.7440144363813
28.7593658234198,-82.7465130601314,-29.8031401198757
28.7593657086122,-82.7465130633948,-29.7612159801778
28.7593913281529,-82.7465159299562,-29.768109685209
28.7593972605361,-82.7465166598127,-29.5972237564876
28.7594037493077,-82.7465173737516,-29.6295200390556
28.7594165785872,-82.7465188052569,-29.640688524033
28.7594166779759,-82.746518802432,-29.6769821881812
28.7594228614681,-82.7465195247242,-29.5978212298911
28.7594232842587,-82.7465195127071,-29.7522112024543
28.7594230565408,-82.7465195191796,-29.6690557076954
28.7594487033965,-82.7465223812517,-29.6858504005553
28.7594741652381,-82.7465252465014,-29.6355758587663
28.7594806933088,-82.7465259579047,-29.6823253074749
28.7595323027465,-82.7465316616757,-29.8321019318301
28.7595638888368,-82.746535240694,-29.6818572866422
28.7595773834023,-82.7465366469504,-29.9354747885172
28.7595773216842,-82.7465366487046,-29.9129372382056
28.7595771756223,-82.7465366528562,-29.8595999339461
28.7595833884013,-82.7465373708704,-29.7914211058337
28.7595838766298,-82.7465373569934,-29.9697071694235
28.7595898794359,-82.7465380808138,-29.8248682359812
28.7596032629805,-82.7465394886642,-30.0387651369724
28.759615784266,-82.7465409204901,-29.9375090432004
28.7596160886725,-82.746540911838,-30.0486689699125
28.7596353884725,-82.7465430433165,-30.0867209129337
28.7596415943015,-82.7465437600173,-30.016155036319
28.7596609675595,-82.7465458875835,-30.0805527113209
28.7596801147272,-82.7465480199678,-30.0625616490984
28.7596802376997,-82.7465480164725,-30.1074674655907
28.759680208358,-82.7465480173065,-30.0967527758888
28.759699143458,-82.7465501539467,-30.0018498159735
28.7597056243443,-82.7465508610263,-30.0319226439472
28.7597055517575,-82.7465508630895,-30.0054161631698
28.7597056716408,-82.746550859682,-30.0491938929741
28.7597375422109,-82.746554604622,-30.0056153209709
28.7597501204195,-82.746555992839,-29.9258583118331
28.7597567189535,-82.7465566778759,-29.9990089721956
28.7597631402041,-82.7465573677711,-30.0074447276301
28.7597631020623,-82.7465573688552,-29.993516484551
28.759801358518,-82.7465615122995,-29.9456645551575
28.7598017764925,-82.7465615004193,-30.0982962488477
28.7598082061461,-82.7465621888932,-30.1099740087737
28.7598081970421,-82.746562189152,-30.1066494960502
28.7598142907151,-82.7465628870184,-29.9956631211363
28.7598144898113,-82.7465628813596,-30.068367099002
28.7598205793493,-82.7465635791897,-29.9558969984695
28.7598206678652,-82.7465635766738,-29.9882203095962
28.7598207751694,-82.7465635736238,-30.0274046069725
28.7598333428125,-82.7465649576609,-29.944785415721
28.7598462843208,-82.7465663303635,-29.9991469601007
28.7598526417466,-82.7465670198565,-29.9846368917312
28.7598974766227,-82.7465718332376,-30.0054275436156
28.7599035651724,-82.7465725293806,-29.8929631333059
28.7599163445737,-82.746573904104,-29.8883910384829
28.7599167771952,-82.7465738918074,-30.046371541614
28.7599164902456,-82.7465738999635,-29.9415860871446
28.7599230110931,-82.7465745835001,-29.9870751514613
28.7599423428037,-82.7465766402148,-30.0390880563182
28.7599551865662,-82.7465780119392,-30.0584177434663
28.7599552918407,-82.746578008947,-30.0968608892928
28.7599613882234,-82.746578703999,-29.9875374820709
28.7599682317583,-82.7465793777345,-30.1510844457415
28.7599867959652,-82.7465814543867,-29.9238525075164
28.7599936520394,-82.7465821274794,-30.0921109757377
28.7600253628763,-82.7465855650964,-29.995596260235
28.7600512903638,-82.7465882980621,-30.1241199020343
28.7600577357965,-82.7465889823454,-30.1427724526589
28.7600703960336,-82.7465903573817,-30.0959675242995
28.7600897631895,-82.7465924090629,-30.1636313872079
28.7600894263106,-82.7465924186383,-30.040613036052
28.7601277212407,-82.7465965342469,-30.0164779548832
28.7601469856713,-82.7465985886445,-30.048000367108
28.7601600457515,-82.7465999523675,-30.147919258405
28.7601660067733,-82.7466006503725,-29.9903228453944
28.7601721205258,-82.7466013440634,-29.8885389835469
28.7601849002113,-82.7466027157155,-29.887079441377
28.7602040910516,-82.7466047730676,-29.8924538568915
28.7602047286383,-82.7466047549447,-30.1252821292145
28.7602110205965,-82.7466054438023,-30.0888163358589
28.7602298098345,-82.7466075131508,-29.9480288412492
28.7602428792155,-82.746608877569,-30.0527474355494
28.7602432192495,-82.7466088679035,-30.1769180567804
28.7602430398032,-82.7466088730043,-30.1113894500419
28.7602553950731,-82.7466102579849,-29.9555029490081
28.7602559204706,-82.7466102430506,-30.1473630391181
28.7602876594863,-82.7466136822631,-30.0701097273078
28.7602941494636,-82.7466143665204,-30.1061544441527
28.7603004857997,-82.7466150551065,-30.086484766206
28.760306926216,-82.7466157408282,-30.10486560867
28.7603068446775,-82.7466157431459,-30.0750900948851
28.7603135735109,-82.7466164206372,-30.1991838980477
28.7603196878189,-82.7466171158256,-30.0985665319398
28.7603192383194,-82.7466171286025,-29.9344220950235
28.7603512416992,-82.7466205654519,-29.9548627981707
28.7604019101796,-82.746626085951,-29.793819532725
28.7604209952494,-82.7466281559811,-29.7649928636057
28.760427398035,-82.7466288451168,-29.7704825061309
28.7605041638338,-82.7466371287013,-29.8166401715926
28.7605110100874,-82.746637807398,-29.9846767209601
28.760574985951,-82.7466447323884,-30.0292354337919
28.7605877682891,-82.7466461201536,-30.0340308691256
28.7606071921707,-82.7466481962639,-30.133012296155
28.7606260486005,-82.7466502904467,-30.0252067559916
28.7606387693607,-82.7466516832945,-30.0086026856224
28.7606516224996,-82.74665307353,-30.0398633475795
28.7606517476175,-82.7466530699735,-30.0855529922091
28.7606703957131,-82.7466551746713,-29.9030248677173
28.7606898847751,-82.7466572574336,-30.0283747875811
28.7606964991381,-82.7466579488946,-30.1131164318487
28.7607026116983,-82.7466586548594,-30.0146613504359
28.7607153899098,-82.7466600517914,-30.0198693269284
28.760715183546,-82.7466600576575,-29.944510860193
28.7607216204886,-82.7466607551288,-29.9646556717504
28.7607473619147,-82.7466635476596,-30.0433983985448
28.7607598634377,-82.7466649559163,-29.9482393787363
28.7607662057213,-82.74666565769,-29.9345003355881
28.7607663262539,-82.7466656542638,-29.9785156321348
28.7607664642309,-82.7466656503417,-30.0289011331976
28.7607853725878,-82.7466677609523,-29.9436587493164
28.7607918531469,-82.7466684600799,-29.9799111592965
28.7608299912819,-82.7466726805649,-29.9286963082487
28.7608301232751,-82.746672676813,-29.9768967637249
28.7608495445349,-82.7466747806449,-30.0803805796095
28.7608618421579,-82.7466762029975,-29.9122857054575
28.7608684202926,-82.7466769023691,-29.9850864170076
28.7608749356463,-82.7466776037923,-30.0350081649055
28.7609007392209,-82.7466804193605,-30.1413541628997
28.7609003522284,-82.7466804303611,-30.0000346325181
28.7609259442204,-82.7466832561159,-30.0302084619047
28.7609260393732,-82.7466832534112,-30.0649558079326
28.760951242625,-82.7466860948037,-29.9532169012022
28.7609582501789,-82.7466867857387,-30.1834803054496
28.76097711573,-82.7466889214862,-30.0868233344675
28.7609770722516,-82.7466889227221,-30.0709461900714
28.760995848895,-82.7466907685334,-29.9444582263892
28.7610088427551,-82.7466922243763,-30.0321203775929
28.7610151944879,-82.746692956768,-30.0231696569955
28.7610213284034,-82.746693695619,-29.9347222550337
28.761040482662,-82.746695892205,-29.9447911044279
28.7610468599467,-82.7466966251625,-29.9453928454979
28.7610661105794,-82.7466988221058,-29.9908363880097
28.7610660324814,-82.7466988243259,-29.9623169909123
28.7610724060571,-82.7466995583379,-29.9617394332896
28.7610729119723,-82.7466995439568,-30.1464867447938
28.7610724134782,-82.7466995581269,-29.9644494019383
28.7610790612752,-82.7467002845693,-30.064053908421
28.761117193231,-82.7467046971589,-30.0228083278423
28.7611237020463,-82.7467054289941,-30.0719604731191
28.7611237208735,-82.7467054284589,-30.0788356849194
28.7611298583078,-82.7467061710373,-29.992411157193
28.7611361919273,-82.7467069082206,-29.9776706348106
28.7611426309312,-82.7467076425849,-30.001455766468
28.7611423711605,-82.746707649969,-29.9065940607596
28.7611487485392,-82.7467083862568,-29.9079170375803
28.7611553210487,-82.7467091171644,-29.9805385071444
28.7611745473647,-82.7467113248059,-30.019247671666
28.7611869789671,-82.7467128082766,-29.9043393106802
28.7611999952786,-82.7467142756738,-30.0031144672248
28.7612125675093,-82.7467157562011,-29.9398832879456
28.7612254508421,-82.746717228352,-29.9904181574076
28.7612257069974,-82.7467172210707,-30.0839597314516
28.7612253234071,-82.7467172319743,-29.9438820920797
28.76122550559,-82.7467172267958,-30.010410755522
28.761244508172,-82.7467194449737,-29.9687697044329
28.7612507408318,-82.746720187305,-29.9182362575267
28.761251100363,-82.7467201770854,-30.0495281927607
28.7612509851056,-82.7467201803616,-30.0074390366192
28.761257118969,-82.7467209257247,-29.9205194594602
28.761263781878,-82.7467216561311,-30.0268327387747
28.7612890351936,-82.7467246182165,-29.9418336118402
28.7613020316022,-82.7467260891061,-30.0345828223472
28.7613023078038,-82.7467260812551,-30.1354448681358
28.7613082589361,-82.7467268323219,-29.9820976289906
28.7613146797429,-82.7467275700794,-30.0003006520071
28.7613275612639,-82.746729044563,-30.0513888956448
28.7613276357427,-82.746729042446,-30.0785867384903
28.7613339187851,-82.7467297839381,-30.0472833998316
28.7613335947581,-82.7467297931485,-29.9289566374463
28.7613465506226,-82.7467312655226,-30.0077548439894
28.7613528687002,-82.7467320063455,-29.9886314289789
28.7613593554157,-82.7467327425136,-30.0308059385042
28.7613590468541,-82.7467327512843,-29.9181267222265
28.7613656172884,-82.7467334849368,-29.9912546217325
28.7613719127243,-82.7467342264019,-29.9639941864091
28.7613778798052,-82.7467349771914,-29.8168606705158
28.7613847748243,-82.7467357014538,-30.0089682855976
28.7613910320349,-82.746736443964,-29.9678507349747
28.7613973283004,-82.7467371853402,-29.941028446814
28.7614354925342,-82.746741621837,-29.921973312902
28.7614542197837,-82.7467438494578,-29.7832855103372
28.7614610172589,-82.7467445760833,-29.9398121616707
28.7614674806481,-82.7467453121279,-29.9743688852983
28.761473454261,-82.7467460618754,-29.830447500228
28.7614798795244,-82.7467467988357,-29.8511414183331
28.7614860347103,-82.7467475435188,-29.7728923182236
28.7614927305604,-82.7467482726013,-29.8924567042016
28.7615118896987,-82.7467504854804,-29.9126342345792
28.7615247707838,-82.7467519571823,-29.9655533074817
28.7615241650953,-82.7467519743981,-29.7443700759738
28.7615376202591,-82.7467534292938,-30.0070122738415
28.7615369431111,-82.7467534485409,-29.7597336797918
28.7615630929211,-82.7467563780426,-30.0083580115576
28.7616268637091,-82.7467637368208,-30.0446161118823
28.7616330334817,-82.7467644776144,-29.9726305245184
28.7616395058577,-82.7467652096105,-30.0111704042264
28.7616393238549,-82.7467652147836,-29.9447071781879
28.7616393020595,-82.7467652154031,-29.9367479789052
28.7616581161883,-82.7467674273103,-29.8322925571129
28.761658615937,-82.7467674131059,-30.0147893859914
28.7616840586927,-82.7467703491663,-30.0062568967514
28.7616837853634,-82.7467703569352,-29.9064432742906
28.7616968603092,-82.7467718135625,-30.0314062594178
28.7617089435111,-82.7467732974354,-29.7942790230233
28.7617348763995,-82.7467762118967,-29.9656287060067
28.7617536583299,-82.7467784141292,-29.8502267178535
28.7617791287992,-82.7467813342416,-29.8535113990246
28.7617858447996,-82.7467820537412,-29.9814148068972
28.7617921105545,-82.7467827856181,-29.9452577080117
28.7617921358792,-82.7467827848983,-29.9545057427858
28.7617983367245,-82.7467835186038,-29.8939646162024
28.7618112831606,-82.7467849693857,-29.9725394817232
28.7618301000388,-82.7467871603225,-29.8707100977509
28.7618682747093,-82.7467915187644,-29.8641450030758
28.7618748583109,-82.7467922377733,-29.9438408425087
28.7618746494647,-82.7467922437092,-29.867574784931
28.7618744907148,-82.7467922482213,-29.8096027939886
28.76187453981,-82.7467922468259,-29.8275312638023
28.7618942222846,-82.7467944038411,-30.0416813818342
28.7618999777161,-82.7467951450737,-29.8189731699504
28.7619130018637,-82.7467965835202,-29.9261911951152
28.7619196510518,-82.7467972983381,-30.029878436965
28.7619255736462,-82.7467980334654,-29.8682334296745
28.7619320811839,-82.746798751623,-29.9202008129476
28.7619446607589,-82.7468001992746,-29.8651094972974
28.7619577224115,-82.7468016318217,-29.9860722558992
28.7619640463036,-82.7468023533112,-29.9713345785646
28.7619702582728,-82.746803077491,-29.9160725562271
28.7619763799422,-82.7468038041471,-29.8271429074921
28.7619893546495,-82.7468052355889,-29.9163641801512
28.7619893387792,-82.74680523604,-29.9105686881183
28.7619957201419,-82.7468059543621,-29.9161266133447
28.7620020695567,-82.7468066729583,-29.9107095211353
28.7620401979051,-82.7468109766605,-29.8877167529153
28.762103906524,-82.7468181145456,-29.9082669936919
28.7621103863773,-82.7468188231339,-29.9500517230892
28.7621164769118,-82.7468195423991,-29.8496562751443
28.7621162565318,-82.7468195486628,-29.7691780299464
28.762122632681,-82.7468202595542,-29.7727273064877
28.7621229373245,-82.7468202508956,-29.883976854637
28.7621483988815,-82.7468230911167,-29.8840849688723
28.7621926951683,-82.7468280536664,-29.7887666223204
28.7621930792601,-82.7468280427497,-29.9290291945414
28.7622309963894,-82.7468322828018,-29.8271955427555
28.762237761046,-82.7468329754472,-29.9727187260585
28.7622500226744,-82.7468343955884,-29.8007772603316
28.7622758855183,-82.7468375276001,-29.9201752084367
28.7622885171765,-82.7468388828385,-29.8869329261698
28.7623456708856,-82.7468449540899,-29.8498241374325
28.7623588103618,-82.746846286847,-30.0018085689247
28.7623650273703,-82.7468469628316,-29.9487714236938
28.7623841026227,-82.7468489768713,-29.9443842618267
28.7624161281732,-82.7468523207837,-30.0226675035738
28.7624284909646,-82.7468536693369,-29.8899089127541
28.7624347660428,-82.7468543407147,-29.8573082024049
28.7624416246984,-82.746854995122,-30.0381505993217
28.7624540234949,-82.7468563405842,-29.9185591843837
28.762485603285,-82.7468596842079,-29.8307704252999
28.7624986212945,-82.7468610093098,-29.9363240603144
28.762511429178,-82.7468623396794,-29.9649487266724
28.762549333876,-82.746866341723,-29.8604278671164
28.7625559113905,-82.7468670008922,-29.9377338130408
28.7625690757912,-82.7468683187505,-30.0952548313534
28.7625941647942,-82.7468709881603,-29.9578971179289
28.7626005549362,-82.7468716519896,-29.9663755500675
28.7626643015001,-82.7468782918242,-29.9918478321519
28.7627085366772,-82.7468829503308,-29.8641421594028
28.7627086721148,-82.7468829464811,-29.9136015769288
28.7627216295938,-82.7468842687725,-29.9928251279366
28.7627275934754,-82.7468849446391,-29.8443117325646
28.7627341081689,-82.7468856049151,-29.896872321576
28.7627468986671,-82.7468869324823,-29.9145347734859
28.7627470313077,-82.7468869287119,-29.9629727959997
28.7627785419562,-82.746890262481,-29.8357877786468
28.7627788428652,-82.7468902539275,-29.945674518356
28.7627911992814,-82.7468915952632,-29.8037560913357
28.7628038561906,-82.7468929284705,-29.7715807252213
28.7628172294289,-82.7468942420023,-30.0003589822837
28.762816686678,-82.7468942574304,-29.802155715453
28.7628165737642,-82.7468942606401,-29.7609215151619
28.7628234152889,-82.7468949129818,-29.9324532846747
28.7628487619877,-82.7468975824516,-29.8775454787396
28.762855184937,-82.7468982478202,-29.895119732186
28.7628808316042,-82.7469009125761,-29.9481042427787
28.7629633688838,-82.7469096220965,-29.8138007566309
28.7629695752934,-82.7469102980166,-29.7507502417167
28.7629697993444,-82.7469102916477,-29.8325699568876
28.7629697693494,-82.7469102925003,-29.8216162777928
28.7629764776715,-82.7469109544654,-29.9417411502572
28.7629828186362,-82.7469116271633,-29.9276493132363
28.7629827454991,-82.7469116292423,-29.9009408294823
28.763001805942,-82.7469136481473,-29.8718381844416
28.7630080764745,-82.7469143241176,-29.8316652107418
28.7630083611932,-82.7469143160239,-29.9356398087488
28.7630082565769,-82.7469143189979,-29.8974356521737
28.7630146829577,-82.7469149908688,-29.9140852443897
28.7630210410199,-82.7469156650177,-29.9056950107183
28.7630528717687,-82.7469190394504,-29.8781813604234
28.7630783488439,-82.7469217455123,-29.8582357065904
28.7630910527915,-82.7469231018216,-29.8350750768168
28.7630977070543,-82.7469237719734,-29.9337463870776
28.7630976301153,-82.7469237741606,-29.9056494889351
28.7632126298939,-82.7469360451335,-29.92158495743
28.7632253335502,-82.7469374197542,-29.8943842694078
28.7632319466938,-82.7469381003553,-29.9760716868178
28.7632380377459,-82.7469387962824,-29.86700576192
28.7632449020856,-82.7469394707142,-30.0402389079157
28.7633020203382,-82.7469456951795,-29.8941338996002
28.7633021587549,-82.7469456912446,-29.9446815721848
28.7633018034984,-82.746945701344,-29.8149473351552
28.7633083195439,-82.7469463907266,-29.8600594223137
28.7633530513731,-82.746951256182,-29.8517075969376
28.7633723085335,-82.7469533469456,-29.878317924321
28.7634110633297,-82.7469575364023,-30.0169360217882
28.7634110101803,-82.7469575379133,-29.9975266714825
28.7634233207554,-82.7469589559732,-29.8214526817879
28.7634619582755,-82.7469631752621,-29.9137239137493
28.7634680201086,-82.7469638912388,-29.7907354360277
28.7634872999433,-82.7469660113415,-29.8212449886521
28.7635261412031,-82.7469702592666,-29.9821260832085
28.7635512795023,-82.74697278461,-29.8756904638978
28.763557963512,-82.7469735161482,-29.9740118253557
28.763570547739,-82.7469750032424,-29.8841888117962
28.7635770117109,-82.7469757427608,-29.9019223914584
28.7635900167505,-82.7469772212936,-29.9653214324344
28.7635965012794,-82.7469779619044,-29.9903427650735
28.7636089947174,-82.7469794581475,-29.8668364770682
28.7636284746832,-82.746981685838,-29.9503732168809
28.7636282829656,-82.7469816912882,-29.8803607143415
28.7636414383149,-82.7469831741357,-29.9975793060443
28.7636414481119,-82.7469831738572,-30.0011570336915
28.7636475216104,-82.7469839302406,-29.8759081149236
28.7636601165952,-82.7469854320499,-29.7881392718304
28.7636667662034,-82.7469861736834,-29.8727599991052
28.7636734725219,-82.7469869139119,-29.9787361329169
28.7636733048976,-82.7469869186772,-29.9175221375339
28.7637185397606,-82.7469921638734,-30.0288570395582
28.7637248485136,-82.746992919338,-29.9885830644212
28.7637633046493,-82.7469974436143,-29.9669644850648
28.763769637799,-82.7469982012545,-29.9353624096288
28.7638337032839,-82.7470057768218,-29.8861277559786
28.7638466628294,-82.7470072917956,-29.9295697627157
28.763846493986,-82.7470072965952,-29.8679105073613
28.7638593910076,-82.7470088145612,-29.8884849308153
28.76385908464,-82.74700882327,-29.7766037681373
28.7638658971276,-82.747009572345,-29.9198010725505
28.7638784359653,-82.7470111020735,-29.8098688119094
28.7639043824022,-82.7470141400091,-29.9073124565787
28.7639428079357,-82.7470187184902,-29.8721710624814
28.7639621094665,-82.7470210079985,-29.8871889832799
28.7639623353701,-82.7470210015772,-29.969685834937
28.7639941532344,-82.7470248308905,-29.8668023371718
28.7640006945069,-82.7470255921604,-29.9111917660432
28.7640071472793,-82.7470263559411,-29.923639128645
28.7640068175471,-82.7470263653137,-29.8032254766693
28.7640198466929,-82.7470278900249,-29.8726476186496
28.7640264021028,-82.7470286513959,-29.9223189969313
28.7640330280609,-82.7470294108698,-29.9977870007467
28.7640388593465,-82.7470301930328,-29.7830863552576
28.7640645558266,-82.7470332551511,-29.7906159440828
28.7640708600011,-82.7470340242719,-29.748802763591
28.7640842720933,-82.7470355398371,-29.9588232009432
28.7640840477441,-82.7470355462139,-29.8768939489422
28.7640900543203,-82.7470363239488,-29.7265354987919
28.7640903400848,-82.7470363158262,-29.8308927643892
28.7641032146091,-82.7470378464944,-29.8459277558708
28.7641161840191,-82.7470393749842,-29.8947655165439
28.7641226170419,-82.7470401407163,-29.9003888793339
28.7641674266486,-82.7470455068267,-29.8604235987317
28.7641739324657,-82.7470462703179,-29.8930968586758
28.7641993784634,-82.7470493400972,-29.8136300506387
28.7641991458911,-82.7470493467075,-29.7286977834974
28.7641996513455,-82.7470493323412,-29.9132829244459
28.7642061220952,-82.7470500964984,-29.9334817932175
28.764218688947,-82.7470516351955,-29.8372743493818
28.7642188537467,-82.7470516305114,-29.8974569919799
28.7642317940546,-82.7470531580529,-29.9382686932398
28.7642635050136,-82.7470569933465,-29.8070749152311
28.7642764077995,-82.7470585202776,-29.8349171759521
28.7643020300026,-82.7470615773875,-29.824632098034
28.7643020726769,-82.7470615761746,-29.8402161960412
28.7643209607421,-82.7470638761427,-29.7141066306972
28.7643210888157,-82.7470638725027,-29.7608774179435
28.7643277762718,-82.7470646275867,-29.8620808775905
28.7643278115954,-82.7470646265828,-29.8749806129378
28.7643340437619,-82.7470653945375,-29.80965969899
28.7643406869458,-82.7470661505936,-29.894527951205
28.7643469086931,-82.7470669184047,-29.8255852103722
28.7643593616554,-82.7470684532051,-29.6910882564521
28.7643660387688,-82.7470692072278,-29.7890696273737
28.7644044734679,-82.7470737730709,-29.7823864605605
28.7644170316335,-82.7470753000197,-29.6883925146162
